supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Morrisons,3.99,12.8,kg,Maltesers Milk Chocolate & Honeycomb Gift…,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence 70% Cocoa Dark Chocolate,20240412,food_cupboard,False
Morrisons,1.75,13.9,kg,Galaxy Minstrels Milk Chocolate…,20240412,food_cupboard,False
Morrisons,2.13,10.8,kg,Cadbury Twirl Chocolate Easter Egg,20240412,food_cupboard,False
Morrisons,1.25,9.3,kg,Werther's Original,20240412,food_cupboard,False
Morrisons,1.0,6.2,kg,Fruittella Duo Stix Sweets Bag,20240412,food_cupboard,False
Morrisons,1.35,8.2,kg,Maynards Bassetts Liquorice Allsorts,20240412,food_cupboard,False
Morrisons,1.1,55.0,kg,Kinder Surprise Single Egg,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence 85% Dark Chocolate,20240412,food_cupboard,False
Morrisons,1.3,6.9,kg,Mentos Discovery,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence 90% Dark Supreme Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.25,9.3,kg,Riesen Dark Chocolate Chewy Toffee,20240412,food_cupboard,False
Morrisons,0.75,11.5,kg,Morrisons Strawberry Laces,20240412,food_cupboard,True
Morrisons,1.0,5.9,kg,Fruittella Simply Strawberry,20240412,food_cupboard,False
Morrisons,1.25,15.7,kg,Werther's Original Butter Candies Sugar Free,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Dark Sea Salt,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Intense Orange Dark Chocolate,20240412,food_cupboard,False
Morrisons,7.0,23.4,kg,Ferrero Rocher Chocolate Pralines Gift Box 24 Pieces,20240412,food_cupboard,False
Morrisons,1.25,15.6,kg,Werthers Original Sugar Free Toffees,20240412,food_cupboard,False
Morrisons,2.0,33.3,kg,Kinder Surprise Multipack,20240412,food_cupboard,False
Morrisons,1.0,26.3,kg,Lindt Lindor Milk Chocolate Treat Bar,20240412,food_cupboard,False
Morrisons,0.8,63.5,kg,Trebor Extra Strong Minis Sugar…,20240412,food_cupboard,False
Morrisons,1.25,10.0,kg,Werther's Original Creamy Filling,20240412,food_cupboard,False
Morrisons,0.9,0.45,unit,Kinder Bueno Twin Finger Bar,20240412,food_cupboard,False
Morrisons,1.3,6.8,kg,Mentos Chewy Dragees Mint Rolls,20240412,food_cupboard,False
Morrisons,1.0,5.9,kg,Fruit-Tella Berries & Cherries,20240412,food_cupboard,False
Morrisons,1.35,8.2,kg,Maynards Bassetts Sports Mix,20240412,food_cupboard,False
Morrisons,1.6,16.0,kg,Lindt Classic Recipe Milk,20240412,food_cupboard,False
Morrisons,3.0,13.6,kg,Quality Street Chocolate Box,20240412,food_cupboard,False
Morrisons,1.35,17.6,kg,Reese's Peanut Butter Cups 5 Snack Size,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Intense Dark Mint Chocolate,20240412,food_cupboard,False
Morrisons,4.35,21.7,kg,Ferrero Rocher Chocolate Pralines Gift Box 16 Pieces,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Dark Caramel & Sea Salt,20240412,food_cupboard,False
Morrisons,1.3,6.8,kg,Mentos Chewy Dragees Spearmint Rolls,20240412,food_cupboard,False
Morrisons,0.75,11.5,kg,Morrisons Fizzy Cola Straws,20240412,food_cupboard,True
Morrisons,1.25,9.3,kg,Werther's Original Creamy Toffees,20240412,food_cupboard,False
Morrisons,1.35,15.0,kg,Reese's Peanut Butter Cups Miniatures,20240412,food_cupboard,False
Morrisons,1.2,7.3,kg,Fruittella Favourites Chewy Sweets Multipack,20240412,food_cupboard,False
Morrisons,1.6,16.0,kg,Lindt Classic Recipe Hazelnut,20240412,food_cupboard,False
Morrisons,4.35,18.9,kg,Ferrero Raffaello Coconut and Almond Pral…,20240412,food_cupboard,False
Morrisons,0.75,18.8,kg,Cadbury Crunchie Chocolate Bar,20240412,food_cupboard,False
Morrisons,0.75,17.0,kg,Yorkie Raisin & Biscuit,20240412,food_cupboard,False
Morrisons,0.75,10.0,kg,Morrisons Strawberry Pencils,20240412,food_cupboard,True
Morrisons,1.75,12.5,kg,Candy Kittens Wild Strawberry,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Extra Creamy Milk Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.2,0.3,unit,Fruittella Strawberry Sweets,20240412,food_cupboard,False
Morrisons,0.75,15.0,kg,Kinder Choc,20240412,food_cupboard,False
Morrisons,4.0,29.6,kg,Lindt Choco Wafer Sharing Box Hazelnut,20240412,food_cupboard,False
Morrisons,0.75,41.7,kg,Tic Tac Fresh Mint,20240412,food_cupboard,False
Morrisons,1.6,88.9,kg,Tic Tac Cherry Cola,20240412,food_cupboard,False
Morrisons,0.75,20.3,kg,Cadbury Caramilk Golden Caramel Chocolate Bar,20240412,food_cupboard,False
Morrisons,0.75,17.9,kg,Kit Kat Chunky Peanut Butter,20240412,food_cupboard,False
Morrisons,2.5,13.9,kg,Lotus Biscoff White Chocola…,20240412,food_cupboard,False
Morrisons,1.35,15.0,kg,Reese's Peanut Butter Bar,20240412,food_cupboard,False
Morrisons,0.75,18.1,kg,Kit Kat 4 Finger,20240412,food_cupboard,False
Morrisons,2.5,13.9,kg,Lotus Biscoff Milk Chocol…,20240412,food_cupboard,False
Morrisons,7.75,0.32,unit,Ferrero Collection Gift Box Of Chocolates,20240412,food_cupboard,False
Morrisons,0.75,11.5,kg,Morrisons Strawberry Straws,20240412,food_cupboard,True
Morrisons,0.75,19.2,kg,Kinder Bueno White 2 Bars,20240412,food_cupboard,False
Morrisons,1.0,13.9,kg,Yorkie Honeycomb Duo,20240412,food_cupboard,False
Morrisons,2.5,13.9,kg,Lotus Biscoff Milk Chocolat…,20240412,food_cupboard,False
Morrisons,0.75,46.9,kg,Mentos Spearmint Gum 8 Pieces,20240412,food_cupboard,False
Morrisons,1.0,21.1,kg,Cadbury Wispa Duo Chocolate Bar,20240412,food_cupboard,False
Morrisons,0.75,16.7,kg,Skittles,20240412,food_cupboard,False
Morrisons,0.75,20.8,kg,Aero Bubbly Peppermint Bar,20240412,food_cupboard,False
Morrisons,6.0,11.3,kg,Cadbury Milk Tray Chocolate Box,20240412,food_cupboard,False
Morrisons,0.75,18.8,kg,Fruitella Fruit Letters,20240412,food_cupboard,False
Morrisons,0.75,13.8,kg,Cadbury Double Decker Chocolate Bar,20240412,food_cupboard,False
Morrisons,0.9,21.4,kg,Kinder Choc Medium Bars,20240412,food_cupboard,False
Morrisons,1.0,15.9,kg,Cadbury Boost Duo Chocolate Bar,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Dark Cranb…,20240412,food_cupboard,False
Morrisons,1.0,18.4,kg,Cadbury Dairy Milk Duo Chocolate Bar,20240412,food_cupboard,False
Morrisons,2.15,21.5,kg,Lindt Excellence Caramel & Sea Salt Milk,20240412,food_cupboard,False
Morrisons,0.75,46.9,kg,Mentos Freshmint Gum 8 Pieces,20240412,food_cupboard,False
Morrisons,0.75,46.9,kg,Mentos Bubblefresh Gum 8 Pieces,20240412,food_cupboard,False
Morrisons,0.75,46.9,kg,Mentos Tropical Gum 8 Pieces,20240412,food_cupboard,False
Morrisons,0.75,16.7,kg,Cadbury Fairtrade Dairy Milk,20240412,food_cupboard,False
Morrisons,0.75,18.8,kg,Kit Kat Chunky,20240412,food_cupboard,False
Morrisons,1.0,14.9,kg,Cadbury Wispa Gold Duo Chocolate Bar,20240412,food_cupboard,False
Morrisons,0.85,8.7,kg,Cadbury White Buttons Chocolate Easter Egg,20240412,food_cupboard,False
Morrisons,0.99,9.9,kg,Kinder Large Egg Marvel/Disney Princess,20240412,food_cupboard,False
Morrisons,1.75,8.2,kg,Cadbury Wispa Gold Egg,20240412,food_cupboard,False
Morrisons,2.13,14.1,kg,Thorntons White Chocolate Bunny Egg,20240412,food_cupboard,False
Morrisons,6.38,24.6,kg,Lindor Milk Chocolate Egg,20240412,food_cupboard,False
Morrisons,6.38,24.6,kg,Lindor Salted Caramel Egg,20240412,food_cupboard,False
Morrisons,6.38,24.6,kg,Lindor Assorted Egg,20240412,food_cupboard,False
Morrisons,2.13,10.9,kg,Cadbury Dairy Milk Giant Buttons Easter Egg,20240412,food_cupboard,False
Morrisons,2.13,10.5,kg,Rolo Large Egg,20240412,food_cupboard,False
Morrisons,2.13,10.3,kg,Bounty Large Easter Egg,20240412,food_cupboard,False
Morrisons,4.0,29.0,kg,Lindt Choco Wafer Assorted Sharing Box,20240412,food_cupboard,False
Morrisons,0.34,12.1,kg,Lindt Lindor Egg Single,20240412,food_cupboard,False
Morrisons,1.28,10.7,kg,Milkybar Egg Hunt Pack 8 White Chocolate Eggs,20240412,food_cupboard,False
Morrisons,0.75,7.5,kg,Morrisons Milk Chocolate Sitting Bunny,20240412,food_cupboard,True
Morrisons,2.55,10.1,kg,Reese's Hollow Egg,20240412,food_cupboard,False
Morrisons,0.75,19.7,kg,Smarties,20240412,food_cupboard,False
Morrisons,1.28,13.6,kg,Smarties Milk Chocolate Large Easter Bunny,20240412,food_cupboard,False
Morrisons,2.13,14.2,kg,Thorntons Classic Egg,20240412,food_cupboard,False
Morrisons,0.8,16.0,kg,Twix Standard (Twin),20240412,food_cupboard,False
Morrisons,0.45,4.5,kg,Morrisons Savers Milk Chocolate,20240412,food_cupboard,True
Morrisons,0.45,4.5,kg,Morrisons Savers White Chocolate,20240412,food_cupboard,True
Morrisons,0.99,4.9,kg,Terrys Chocolate Orange Easter Egg & Mini Eggs,20240412,food_cupboard,False
Morrisons,0.99,5.1,kg,Cadbury Creme Egg Chocolate Easter Egg,20240412,food_cupboard,False
Morrisons,1.8,9.0,kg,Morrisons Milk Chocolate,20240412,food_cupboard,True
Morrisons,1.8,9.0,kg,Morrisons Dark Chocolate,20240412,food_cupboard,True
Morrisons,2.75,9.5,kg,Kit Kat Chunky 9 Bars,20240412,food_cupboard,False
Morrisons,2.0,11.1,kg,Cadbury Dairy Milk & More Nutty Praline Crisp,20240412,food_cupboard,False
Morrisons,1.0,10.6,kg,Barratt Wham Sour Squad,20240412,food_cupboard,False
Morrisons,1.35,15.0,kg,Aero Hazelnut Block,20240412,food_cupboard,False
Morrisons,2.0,10.0,kg,Cadbury Dairy Milk & More Caramel Nut Crunch,20240412,food_cupboard,False
Morrisons,1.25,9.6,kg,Poppets Toffee Milk Choc Coated Chewy Toffee,20240412,food_cupboard,False
Morrisons,1.0,11.1,kg,Terry's Chocolate Orange Bar,20240412,food_cupboard,False
Morrisons,1.25,10.4,kg,Poppets Mix Ups,20240412,food_cupboard,False
Morrisons,1.35,7.1,kg,Morrisons Midget Gems,20240412,food_cupboard,True
Morrisons,0.75,10.0,kg,Morrisons Milk Bottles,20240412,food_cupboard,True
Morrisons,1.5,17.4,kg,Milkybar Buttons Raspberry…,20240412,food_cupboard,False
Morrisons,1.8,9.0,kg,Morrisons White Chocolate,20240412,food_cupboard,True
Morrisons,0.7,0.7,kg,Barratt Chewy Nougat,20240412,food_cupboard,False
Morrisons,1.5,16.7,kg,Aero Melts Neopolitan Ice Cream Pouch,20240412,food_cupboard,False
Morrisons,0.65,8.7,kg,Morrisons Cola Bottles,20240412,food_cupboard,True
Morrisons,0.45,12.9,kg,Morrisons Ice Cream Cones,20240412,food_cupboard,True
Morrisons,1.5,7.5,kg,Morrisons Vegan Strawberry Jellies,20240412,food_cupboard,True
Morrisons,1.6,10.7,kg,Barratt Mini Flumps,20240412,food_cupboard,False
Morrisons,1.8,9.0,kg,Morrisons Milk Chocolate Fruit & Nut,20240412,food_cupboard,True
Morrisons,1.8,9.0,kg,Morrisons Milk Chocolate Wholenut,20240412,food_cupboard,True
Morrisons,0.7,20.6,kg,Barratt Refreshers,20240412,food_cupboard,False
Morrisons,1.3,10.4,kg,Chewits Fruity Jewels,20240412,food_cupboard,False
Morrisons,2.75,1.6,kg,Aero Peppermint Bars,20240412,food_cupboard,False
Morrisons,1.3,10.4,kg,Chewits Xtreme Sour Jewels,20240412,food_cupboard,False
Morrisons,5.0,25.0,kg,Lindt Lindor Dark 70% Cocoa,20240412,food_cupboard,False
Morrisons,3.0,14.5,kg,Cadbury Family Treatsize Bag,20240412,food_cupboard,False
Morrisons,1.5,10.0,kg,Morrisons Watermelon Slices,20240412,food_cupboard,True
Morrisons,1.5,15.5,kg,Munchies Milk Chocolate Cookie Do…,20240412,food_cupboard,False
Morrisons,1.5,11.5,kg,Nestle Rowntrees Randoms Cactus Pouch,20240412,food_cupboard,False
Morrisons,1.35,6.8,kg,Morrisons Clear Mints,20240412,food_cupboard,True
Morrisons,0.75,16.3,kg,Twix White,20240412,food_cupboard,False
Morrisons,1.2,26.7,kg,Fruittella Sugar Free Fruit Drops Redberry Mix,20240412,food_cupboard,False
Morrisons,1.5,16.3,kg,Aero Melts Orange Pouch,20240412,food_cupboard,False
Morrisons,3.0,30.0,kg,Extra Watermelon Flavour Sugarfree Ch…,20240412,food_cupboard,False
Morrisons,1.0,33.3,kg,Mentos Sour Gum Green Apple Flavour,20240412,food_cupboard,False
Morrisons,0.65,19.7,kg,Milky Way Magic Stars 33G,20240412,food_cupboard,False
Morrisons,0.75,20.3,kg,Maltesers Standard Bag,20240412,food_cupboard,False
Morrisons,1.0,33.3,kg,Mentos Sour Gum Strawberry Flavour,20240412,food_cupboard,False
Morrisons,2.0,13.8,kg,Aero Peppermint More To Share Bar,20240412,food_cupboard,False
Morrisons,0.69,14.7,kg,Cadbury Dairy Milk Marvellous Cre…,20240412,food_cupboard,False
Morrisons,1.0,22.2,kg,Mentos Sugar Free Peppermint Chewies,20240412,food_cupboard,False
Morrisons,1.69,16.9,kg,Ritter Sport Nut Selection White Whole Hazelnuts,20240412,food_cupboard,False
Morrisons,0.79,56.4,kg,Extra Watermelon Flavour Sugarfre…,20240412,food_cupboard,False
Morrisons,1.25,13.9,kg,Uncle Joe's Mint Balls Bag,20240412,food_cupboard,False
Morrisons,0.8,57.1,kg,Extra Blueberry Sugar Free Chewing Gum,20240412,food_cupboard,False
Morrisons,0.55,16.5,kg,Polo Sugar Free,20240412,food_cupboard,False
Morrisons,0.9,23.7,kg,Mentos Mint Rolls,20240412,food_cupboard,False
Morrisons,0.79,56.4,kg,Wrigley's Airwaves Black Mint 10 Pieces,20240412,food_cupboard,False
Morrisons,0.75,0.07,unit,Wrigley's Extra Ice White Sugarfree Gum…,20240412,food_cupboard,False
Morrisons,0.75,48.1,kg,Wrigley's Extra Strawberry Lemon Refreshers 7Pc,20240412,food_cupboard,False
Morrisons,0.45,20.5,kg,Cadbury Fudge Chocolate Bar,20240412,food_cupboard,False
Morrisons,2.45,24.5,kg,Lindor Salted Caramel Milk Chocolate,20240412,food_cupboard,False
Morrisons,1.0,29.4,kg,Polo Original,20240412,food_cupboard,False
Morrisons,0.99,5.0,kg,Cadbury Twirl Orange Traditio…,20240412,food_cupboard,False
Morrisons,0.99,4.9,kg,Twix Large Egg,20240412,food_cupboard,False
Morrisons,0.99,4.9,kg,Mars Large Egg,20240412,food_cupboard,False
Morrisons,0.99,5.1,kg,Nestle Yorkie Large Egg,20240412,food_cupboard,False
Morrisons,0.99,5.2,kg,Kit Kat Chunky Large Egg,20240412,food_cupboard,False
Morrisons,1.85,13.6,kg,Cadbury Twirl Chocolate Bar 4 Pack Multipack,20240412,food_cupboard,False
Morrisons,1.65,10.3,kg,Kit Kat Chunky Milk Chocola…,20240412,food_cupboard,False
Morrisons,0.45,4.5,kg,Morrisons Savers Dark Chocolate,20240412,food_cupboard,True
Morrisons,1.85,13.8,kg,Cadbury Dairy Milk Chocolat…,20240412,food_cupboard,False
Morrisons,1.85,16.6,kg,Cadbury Wispa Chocolate Bar 4 Pack Multipack,20240412,food_cupboard,False
Morrisons,1.65,13.9,kg,Cadbury Dairy Milk Giant Buttons Chocolate Bag,20240412,food_cupboard,False
Morrisons,1.85,14.5,kg,Cadbury Crunchie Chocolat…,20240412,food_cupboard,False
Morrisons,1.85,12.5,kg,Cadbury Dairy Milk Caramel Chocol…,20240412,food_cupboard,False
Morrisons,1.25,8.2,kg,Fry's Turkish Delight Choco…,20240412,food_cupboard,False
Morrisons,2.0,11.1,kg,Cadbury Dairy Milk Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.15,7.6,kg,Morrisons Apollo,20240412,food_cupboard,True
Morrisons,1.35,6.8,kg,Morrisons Mint Humbugs,20240412,food_cupboard,True
Morrisons,1.5,9.1,kg,Trebor Extra Strong Mints Pep…,20240412,food_cupboard,False
Morrisons,1.65,16.2,kg,Maltesers Milk Chocolate & Honeyc…,20240412,food_cupboard,False
Morrisons,1.25,7.1,kg,Haribo Starmix Sweets Share Bag,20240412,food_cupboard,False
Morrisons,1.25,7.1,kg,Haribo Tangfastics Sweets Share Bag,20240412,food_cupboard,False
Morrisons,1.65,12.0,kg,Yorkie Milk Chocolate Bar Multipack 3 Pack,20240412,food_cupboard,False
Morrisons,1.65,15.3,kg,Aero Peppermint Mint Choc…,20240412,food_cupboard,False
Morrisons,2.0,11.1,kg,Cadbury Bournville Dark Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.85,12.2,kg,Cadbury Picnic Chocolate Bar 4 Pack Multipack,20240412,food_cupboard,False
Morrisons,1.25,14.9,kg,Daim Chocolate Multipack 3 Pack,20240412,food_cupboard,False
Morrisons,1.35,5.9,kg,Morrisons Wine Gums,20240412,food_cupboard,True
Morrisons,1.85,18.1,kg,Cadbury Flake Chocolate Bar 4 Pack Multipack,20240412,food_cupboard,False
Morrisons,1.65,9.9,kg,Kit Kat 4 Finger Milk Chocola…,20240412,food_cupboard,False
Morrisons,1.85,10.6,kg,Cadbury Double Decker Chocola…,20240412,food_cupboard,False
Morrisons,1.85,12.5,kg,Cadbury Boost Chocolate Bar 4 Pack Multipack,20240412,food_cupboard,False
Morrisons,1.15,8.2,kg,Swizzels Drumstick Squashies Original Flavour,20240412,food_cupboard,False
Morrisons,1.35,10.4,kg,Cadbury Eclairs Chocolate Bag,20240412,food_cupboard,False
Morrisons,1.65,9.8,kg,Lion Milk Chocolate Bar Multipack 4 Pack,20240412,food_cupboard,False
Morrisons,1.85,12.1,kg,Cadbury Wispa Gold Chocolat…,20240412,food_cupboard,False
Morrisons,2.0,11.1,kg,Cadbury Dairy Milk Fruit and Nut Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.35,6.8,kg,Morrisons Marshmallows,20240412,food_cupboard,True
Morrisons,1.15,8.7,kg,Morrisons Nougat Whips,20240412,food_cupboard,True
Morrisons,1.65,31.7,kg,Toffee Crisp Milk Chocolate Bar Multipack 4 Pack,20240412,food_cupboard,False
Morrisons,2.2,12.2,kg,Twix Fingers Biscuit Snack Bars Multipack,20240412,food_cupboard,False
Morrisons,1.35,7.0,kg,Maynards Bassetts Murray Mints Bag,20240412,food_cupboard,False
Morrisons,2.45,27.2,kg,Green & Black's Dark Chocolate Dark 85% Bar,20240412,food_cupboard,False
Morrisons,1.35,5.9,kg,Morrisons Fruit Pastilles,20240412,food_cupboard,True
Morrisons,1.65,15.3,kg,Aero Milk Chocolate Multipack 4 Pack,20240412,food_cupboard,False
Morrisons,1.65,13.1,kg,Kinder Chocolate Medium Snack Bars Multipack,20240412,food_cupboard,False
Morrisons,2.9,9.5,kg,Mars Snack Size 9 Bars,20240412,food_cupboard,False
Morrisons,1.35,6.8,kg,Morrisons Mint Imperials,20240412,food_cupboard,True
Morrisons,1.65,9.9,kg,Rolo Milk Chocolate & Caramel Multipack 4 Pack,20240412,food_cupboard,False
Morrisons,1.25,8.5,kg,Fry's Peppermint Cream Multipack 3 Pack,20240412,food_cupboard,False
Morrisons,1.65,13.2,kg,Galaxy Minstrels Milk Choco…,20240412,food_cupboard,False
Morrisons,1.35,7.1,kg,Morrisons Jelly Babies,20240412,food_cupboard,True
Morrisons,1.25,7.1,kg,Haribo Supermix Sweets Share Bag,20240412,food_cupboard,False
Morrisons,0.55,23.9,kg,Barratt Sherbet Dip Dab Single,20240412,food_cupboard,False
Morrisons,1.75,12.9,kg,Polo Spearmint Mint Tube Multipack 4 Pack,20240412,food_cupboard,False
Morrisons,1.5,10.5,kg,Rowntree's Fruit Pastilles Vegan Fr…,20240412,food_cupboard,False
Morrisons,2.0,11.1,kg,Cadbury Dairy Milk Whole Nut Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.65,12.1,kg,Smarties Tube 4 Pack,20240412,food_cupboard,False
Morrisons,1.85,18.5,kg,Morrisons The Best 85% Cocoa…,20240412,food_cupboard,True
Morrisons,1.25,8.9,kg,Haribo Balla Stixx Strawb…,20240412,food_cupboard,False
Morrisons,1.35,6.8,kg,Morrisons Fruit Sherbets,20240412,food_cupboard,True
Morrisons,2.9,8.1,kg,Twix Chocolate Biscuit Snack…,20240412,food_cupboard,False
Morrisons,1.25,8.9,kg,Maoam Joystixx Sweets Share Bag,20240412,food_cupboard,False
Morrisons,1.65,14.7,kg,"Revels Milk Chocolate with Raisins, Cof…",20240412,food_cupboard,False
Morrisons,0.99,23.6,kg,Morrisons Sugar Free Mint Humbugs,20240412,food_cupboard,True
Morrisons,1.25,6.2,kg,Joseph Dobson & Sons Ltd. Yorkshire Mixtures,20240412,food_cupboard,False
Morrisons,1.25,7.1,kg,Haribo Goldbears Sweets Share Bag,20240412,food_cupboard,False
Morrisons,2.75,8.3,kg,KitKat 4 Finger Milk Chocolate Bar Pack of 8,20240412,food_cupboard,False
Morrisons,1.25,6.9,kg,Morrisons Sherbet Lemon,20240412,food_cupboard,True
Morrisons,1.25,8.5,kg,Fry's Chocolate Cream Multipack 3 Pack,20240412,food_cupboard,False
Morrisons,2.75,12.8,kg,Cadbury Twirl Chocolate Bar 10 Pack Multipack,20240412,food_cupboard,False
Morrisons,1.25,8.9,kg,Maoam Stripes Sweets Share Bag,20240412,food_cupboard,False
Morrisons,1.75,13.1,kg,Polo Sugar Free Mints 4 Pack,20240412,food_cupboard,False
Morrisons,1.75,12.9,kg,Polo Original Mint Tube Multipack 4 Pack,20240412,food_cupboard,False
Morrisons,1.15,7.6,kg,Morrisons Sprinters,20240412,food_cupboard,True
Morrisons,1.65,13.2,kg,M&M's Crunchy Peanut & Milk C…,20240412,food_cupboard,False
Morrisons,1.65,16.5,kg,Milky Way Magic Stars Milk Ch…,20240412,food_cupboard,False
Morrisons,1.25,7.1,kg,Haribo Jelly Babies Double Trouble Share Bag,20240412,food_cupboard,False
Morrisons,1.25,7.1,kg,Haribo Giant Strawbs Vegeta…,20240412,food_cupboard,False
Morrisons,3.0,35.7,kg,Extra Peppermint Sugarfree Chew…,20240412,food_cupboard,False
Morrisons,1.55,11.7,kg,Yorkie Raisin & Biscuit Chocola…,20240412,food_cupboard,False
Morrisons,1.65,16.5,kg,Cadbury Bournville Old Jamaica Dark…,20240412,food_cupboard,False
Morrisons,1.5,10.0,kg,Rowntree's Jelly Tots Sweet…,20240412,food_cupboard,False
Morrisons,2.0,12.7,kg,Terry's Milk Chocolate Orange,20240412,food_cupboard,False
Morrisons,1.65,16.5,kg,Thorntons Original Toffee,20240412,food_cupboard,False
Morrisons,1.3,7.2,kg,Trebor Softmints Mints Pepper…,20240412,food_cupboard,False
Morrisons,1.5,7.5,kg,Henry Goode's Soft Eating Liquorice,20240412,food_cupboard,False
Morrisons,1.65,13.8,kg,Cadbury Dairy Milk Wholenut Chocolate Bar,20240412,food_cupboard,False
Morrisons,1.25,7.1,kg,Haribo Pontefract Cakes Soft Li…,20240412,food_cupboard,False
Morrisons,1.25,6.2,kg,Joseph Dobson & Sons Ltd. Mint Imperials,20240412,food_cupboard,False
Morrisons,2.75,15.7,kg,Maltesers Milk Chocolate & Hone…,20240412,food_cupboard,False
